Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Region,Country,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percentage,Total_Sales,Profit_Margin_Pct,Profit_Value
ORD-002653,2025-05-02,CUST-01064,Wei Anderson,18,Female,Asia Pacific,South Korea,Home & Kitchen,Dyson V15 Vacuum,3,773.7,5.0,2205.05,35.1,773.97
ORD-002654,2025-05-02,CUST-00742,Mia Davis,64,Female,Asia Pacific,India,Electronics,Sony WH-1000XM5 Headphones,2,356.03,0.0,712.06,16.4,116.78
ORD-002655,2025-05-02,CUST-01404,Oliver Green,43,Female,North America,Mexico,Clothing,Tommy Hilfiger Polo Shirt,1,81.4,21.0,64.31,38.0,24.44
ORD-002656,2025-05-02,CUST-01217,Barbara Ahmed,33,Male,North America,Canada,Home & Kitchen,Smart Thermostat Google Nest,2,208.13,16.0,349.66,33.8,118.19
ORD-002657,2025-05-02,CUST-00722,Patricia Taylor,40,Female,Asia Pacific,Japan,Home & Kitchen,IKEA KALLAX Shelf Unit,3,227.43,19.0,552.65,30.9,170.77
ORD-002658,2025-05-03,CUST-01569,James Young,32,Female,Asia Pacific,India,Electronics,Apple Watch Series 9,2,511.61,3.0,992.52,13.3,132.01
ORD-002659,2025-05-03,CUST-00936,Zara Johnson,47,Female,Asia Pacific,Singapore,Sports & Outdoors,Peloton Bike+,2,2836.41,8.0,5218.99,24.4,1273.43
ORD-002660,2025-05-03,CUST-00508,Chen Ahmed,56,Male,Asia Pacific,South Korea,Electronics,iPad Pro 11-inch,2,1245.35,15.0,2117.09,16.6,351.44
ORD-002661,2025-05-03,CUST-00332,Charlotte Wright,31,Male,Asia Pacific,India,Beauty & Personal Care,La Mer Moisturizing Cream,5,277.08,0.0,1385.4,46.5,644.21
ORD-002662,2025-05-03,CUST-01561,Jennifer Young,42,Male,Asia Pacific,India,Clothing,H&M Cotton T-Shirt Pack,2,36.64,0.0,73.28,36.0,26.38
ORD-002663,2025-05-03,CUST-00957,Harry Miller,30,Male,Europe,Spain,Sports & Outdoors,Foam Roller Set,2,45.16,0.0,90.32,37.7,34.05
ORD-002664,2025-05-03,CUST-00558,Muhammad White,50,Female,Latin America,Brazil,Sports & Outdoors,Resistance Bands Set,2,39.72,0.0,79.44,25.8,20.5
ORD-002665,2025-05-03,CUST-01160,Karen Anderson,30,Male,Middle East,Qatar,Clothing,Uniqlo Down Jacket,3,121.74,28.0,262.96,34.6,90.98
ORD-002666,2025-05-03,CUST-01490,David Hall,40,Female,Latin America,Argentina,Clothing,Zara Wool Coat,1,186.76,17.0,155.01,36.0,55.8
ORD-002667,2025-05-03,CUST-01168,Ravi Santos,25,Male,Asia Pacific,Australia,Clothing,H&M Cotton T-Shirt Pack,3,28.71,7.0,80.1,49.0,39.25
ORD-002668,2025-05-03,CUST-00555,David Fernandez,39,Female,Europe,Spain,Sports & Outdoors,TRX Suspension Trainer,3,220.78,23.0,510.0,25.7,131.07
ORD-002669,2025-05-03,CUST-00500,Mary Wang,56,Female,Latin America,Argentina,Clothing,Tommy Hilfiger Polo Shirt,2,75.74,0.0,151.48,52.6,79.68
ORD-002670,2025-05-04,CUST-00171,Priya Torres,33,Male,Asia Pacific,India,Home & Kitchen,Instant Pot Duo 7-in-1,3,115.16,13.0,300.57,39.4,118.42
ORD-002671,2025-05-04,CUST-01019,Muhammad Wright,18,Female,Middle East,Saudi Arabia,Home & Kitchen,Air Purifier HEPA,2,281.92,8.0,518.73,29.3,151.99
ORD-002672,2025-05-04,CUST-01396,Linda Harris,20,Female,Asia Pacific,Australia,Home & Kitchen,IKEA KALLAX Shelf Unit,1,166.06,7.0,154.44,34.6,53.44
ORD-002673,2025-05-04,CUST-00094,Barbara Johnson,37,Male,Asia Pacific,Australia,Electronics,GoPro Hero 12,1,475.49,12.0,418.43,15.1,63.18
ORD-002674,2025-05-04,CUST-00753,Yuki Dupont,35,Male,Europe,UK,Electronics,iPhone 15 Pro,2,1214.01,0.0,2428.02,8.7,211.24
ORD-002675,2025-05-04,CUST-01653,Carlos Hill,45,Male,Latin America,Brazil,Electronics,iPad Pro 11-inch,2,961.78,1.0,1904.32,18.9,359.92
ORD-002676,2025-05-04,CUST-00136,Ahmed Nguyen,18,Male,Europe,UK,Sports & Outdoors,Camping Sleeping Bag -10°C,1,91.32,22.0,71.23,21.7,15.46
ORD-002677,2025-05-04,CUST-00332,Charlotte Wright,31,Male,Asia Pacific,India,Electronics,GoPro Hero 12,1,452.57,0.0,452.57,10.3,46.61
ORD-002678,2025-05-05,CUST-01554,Ana Brown,21,Male,Latin America,Colombia,Electronics,Sony PlayStation 5,2,614.24,0.0,1228.48,19.3,237.1
ORD-002679,2025-05-05,CUST-01115,William Jackson,41,Male,Asia Pacific,Australia,Clothing,Nike Air Max 270,3,152.02,18.0,373.97,50.8,189.98
ORD-002680,2025-05-05,CUST-00368,Robert Müller,48,Female,Middle East,Saudi Arabia,Electronics,Apple Watch Series 9,2,548.01,8.0,1008.34,19.1,192.59
ORD-002681,2025-05-05,CUST-00952,Ava Khan,33,Male,North America,Mexico,Beauty & Personal Care,Neutrogena SPF 50 Sunscreen,2,23.95,0.0,47.9,59.2,28.36
ORD-002682,2025-05-05,CUST-01643,Ali Baker,28,Female,Middle East,UAE,Clothing,H&M Cotton T-Shirt Pack,1,25.75,13.0,22.4,41.9,9.39
ORD-002683,2025-05-05,CUST-01241,Michael Williams,29,Female,North America,Canada,Home & Kitchen,Ninja Air Fryer XL,2,140.4,9.0,255.53,27.4,70.02
ORD-002684,2025-05-05,CUST-01356,Ravi Young,23,Male,Europe,UK,Sports & Outdoors,Coleman 4-Person Camping Tent,1,127.55,0.0,127.55,27.0,34.44
ORD-002685,2025-05-06,CUST-01164,Muhammad Flores,36,Female,North America,Canada,Electronics,"LG OLED 55"" TV",2,1781.4,0.0,3562.8,12.2,434.66
ORD-002686,2025-05-06,CUST-00959,Susan Nguyen,49,Male,Europe,Italy,Electronics,Bose SoundLink Speaker,2,230.68,0.0,461.36,14.6,67.36
ORD-002687,2025-05-06,CUST-01777,Layla Lopez,18,Male,Asia Pacific,India,Clothing,Calvin Klein Underwear Set,1,41.87,0.0,41.87,44.0,18.42
ORD-002688,2025-05-06,CUST-00522,Harry Lopez,36,Male,Middle East,Saudi Arabia,Clothing,Tommy Hilfiger Polo Shirt,4,73.04,18.0,239.57,46.5,111.4
ORD-002689,2025-05-06,CUST-01559,Linda Jackson,21,Male,Asia Pacific,India,Electronics,iPhone 15 Pro,2,1131.93,16.0,1901.64,19.4,368.92
ORD-002690,2025-05-06,CUST-00954,Wei Allen,34,Female,Europe,France,Electronics,GoPro Hero 12,1,538.03,11.0,478.85,14.1,67.52
ORD-002691,2025-05-06,CUST-01347,Charlotte Dupont,33,Male,Middle East,Saudi Arabia,Home & Kitchen,Philips Hue Smart Bulb Set,2,80.18,3.0,155.55,20.2,31.42
ORD-002692,2025-05-06,CUST-00032,Ali Garcia,30,Male,Europe,UK,Home & Kitchen,Instant Pot Duo 7-in-1,2,128.85,6.0,242.24,23.5,56.93
ORD-002693,2025-05-06,CUST-00337,Mason Ahmed,44,Female,Asia Pacific,India,Sports & Outdoors,Wilson Tennis Racket Pro,2,174.11,0.0,348.22,32.4,112.82
ORD-002694,2025-05-06,CUST-00618,Charlotte Carter,18,Male,North America,USA,Beauty & Personal Care,Charlotte Tilbury Lipstick,2,34.61,0.0,69.22,57.3,39.66
ORD-002695,2025-05-06,CUST-01502,Chen Singh,45,Female,Middle East,Saudi Arabia,Home & Kitchen,Nespresso Vertuo Coffee Machine,3,233.95,17.0,582.54,32.5,189.33
ORD-002696,2025-05-06,CUST-00150,Linda Roberts,27,Male,Asia Pacific,Japan,Home & Kitchen,Air Purifier HEPA,2,266.4,2.0,522.14,32.8,171.26
ORD-002697,2025-05-07,CUST-01128,Layla White,41,Female,Asia Pacific,South Korea,Clothing,Calvin Klein Underwear Set,1,54.79,24.0,41.64,48.4,20.15
ORD-002698,2025-05-07,CUST-00233,Susan Thompson,49,Male,Latin America,Argentina,Home & Kitchen,Bamboo Cutting Board Set,3,41.97,14.0,108.28,23.3,25.23
ORD-002699,2025-05-07,CUST-01460,Lucas Jones,56,Female,North America,USA,Clothing,Levi's 501 Jeans,4,93.47,11.0,332.75,33.9,112.8
ORD-002700,2025-05-07,CUST-01278,Richard Davis,46,Male,Europe,France,Home & Kitchen,Smart Thermostat Google Nest,3,191.78,16.0,483.29,38.7,187.03
ORD-002701,2025-05-07,CUST-00660,Ali Jackson,20,Male,Latin America,Colombia,Beauty & Personal Care,La Mer Moisturizing Cream,1,294.51,4.0,282.73,55.0,155.5
ORD-002702,2025-05-07,CUST-00288,Ana Flores,22,Male,Europe,UK,Clothing,Levi's 501 Jeans,1,73.65,0.0,73.65,32.1,23.64
ORD-002703,2025-05-07,CUST-01035,Priya Wang,29,Male,Middle East,Qatar,Electronics,Bose SoundLink Speaker,2,184.65,11.0,328.68,17.8,58.51
ORD-002704,2025-05-07,CUST-00403,Lisa Fernandez,30,Male,Latin America,Argentina,Clothing,Tommy Hilfiger Polo Shirt,2,79.97,0.0,159.94,34.5,55.18
ORD-002705,2025-05-07,CUST-00034,Layla Ahmed,42,Female,Latin America,Brazil,Beauty & Personal Care,La Mer Moisturizing Cream,1,281.62,16.0,236.56,41.0,96.99
ORD-002706,2025-05-08,CUST-00359,Lisa Taylor,36,Male,North America,Mexico,Clothing,Gucci Belt,2,470.8,15.0,800.36,30.2,241.71
ORD-002707,2025-05-08,CUST-01598,Liam Lopez,55,Female,Asia Pacific,South Korea,Electronics,Kindle Paperwhite,1,151.0,0.0,151.0,19.8,29.9
ORD-002708,2025-05-08,CUST-00105,Joseph Scott,34,Male,North America,USA,Clothing,North Face Fleece Jacket,4,150.71,0.0,602.84,32.7,197.13
ORD-002709,2025-05-08,CUST-01001,Priya Schmidt,46,Male,Middle East,UAE,Home & Kitchen,Cuisinart 12-Piece Cookware Set,2,209.76,12.0,369.18,25.5,94.14
ORD-002710,2025-05-08,CUST-00897,Jennifer White,35,Female,North America,Mexico,Home & Kitchen,Bamboo Cutting Board Set,2,51.88,16.0,87.16,31.5,27.46
ORD-002711,2025-05-08,CUST-00423,Harry Hill,28,Female,Europe,Germany,Clothing,Adidas Ultraboost Shoes,2,216.62,13.0,376.92,40.1,151.14
ORD-002712,2025-05-08,CUST-00314,Mason Chen,18,Female,Europe,Netherlands,Beauty & Personal Care,Philips Norelco Shaver,5,174.26,4.0,836.45,41.7,348.8
ORD-002713,2025-05-08,CUST-01522,Ravi Singh,32,Female,Asia Pacific,South Korea,Sports & Outdoors,Wilson Tennis Racket Pro,1,237.89,0.0,237.89,28.6,68.04
ORD-002714,2025-05-08,CUST-00735,Ava Rossi,43,Female,Asia Pacific,Singapore,Clothing,Zara Wool Coat,2,199.44,18.0,327.08,47.1,154.05
ORD-002715,2025-05-08,CUST-00035,Ana Walker,47,Male,Europe,Spain,Sports & Outdoors,Trek FX3 Bicycle,1,964.07,0.0,964.07,21.6,208.24
ORD-002716,2025-05-08,CUST-00081,Susan Khan,23,Female,North America,USA,Sports & Outdoors,Coleman 4-Person Camping Tent,3,187.45,8.0,517.36,22.2,114.85
ORD-002717,2025-05-08,CUST-01170,Sofia Kim,37,Female,North America,Canada,Home & Kitchen,Instant Pot Duo 7-in-1,3,112.24,7.0,313.15,39.9,124.95
ORD-002718,2025-05-08,CUST-00472,John Patel,45,Female,Asia Pacific,India,Clothing,Nike Air Max 270,4,167.86,11.0,597.58,45.4,271.3
ORD-002719,2025-05-08,CUST-00736,Liam Dupont,46,Male,Latin America,Colombia,Sports & Outdoors,Fitbit Charge 6,2,190.49,0.0,380.98,22.8,86.86
ORD-002720,2025-05-08,CUST-01414,William Wright,31,Male,North America,USA,Sports & Outdoors,Spalding NBA Basketball,1,45.26,23.0,34.85,35.6,12.41
ORD-002721,2025-05-09,CUST-01163,Ali Martin,31,Female,Europe,Netherlands,Clothing,H&M Cotton T-Shirt Pack,1,40.08,30.0,28.06,33.5,9.4
ORD-002722,2025-05-09,CUST-01141,Hana Wilson,42,Male,Middle East,Saudi Arabia,Beauty & Personal Care,Philips Norelco Shaver,3,175.42,0.0,526.26,52.9,278.39
ORD-002723,2025-05-09,CUST-00559,Lisa Williams,37,Male,North America,Mexico,Beauty & Personal Care,The Ordinary Serum Set,5,27.54,3.0,133.57,50.5,67.45
ORD-002724,2025-05-09,CUST-00348,Wei Lee,28,Male,Asia Pacific,Singapore,Beauty & Personal Care,Fenty Beauty Foundation,5,55.35,3.0,268.45,41.8,112.21
ORD-002725,2025-05-09,CUST-01325,Oliver Thompson,18,Male,Europe,France,Electronics,Sony WH-1000XM5 Headphones,1,388.29,16.0,326.16,19.3,62.95
ORD-002726,2025-05-09,CUST-00414,Ravi Lee,55,Male,Middle East,Qatar,Home & Kitchen,Roomba i7+ Robot Vacuum,3,761.74,0.0,2285.22,29.5,674.14
ORD-002727,2025-05-09,CUST-00515,Liam Chen,42,Female,Asia Pacific,Japan,Electronics,Samsung Galaxy S24,2,1015.22,11.0,1807.09,13.4,242.15
ORD-002728,2025-05-10,CUST-01746,Mary Jones,40,Female,Latin America,Brazil,Electronics,GoPro Hero 12,1,520.33,5.0,494.31,18.8,92.93
ORD-002729,2025-05-10,CUST-00355,Layla Nguyen,18,Female,Asia Pacific,Singapore,Sports & Outdoors,Hydro Flask 32oz Water Bottle,2,62.61,23.0,96.42,19.4,18.71
ORD-002730,2025-05-10,CUST-01399,Barbara Fernandez,47,Female,Middle East,Qatar,Electronics,Samsung Galaxy S24,2,1102.56,13.0,1918.45,10.5,201.44
ORD-002731,2025-05-10,CUST-00620,James Wright,21,Female,Asia Pacific,Japan,Home & Kitchen,KitchenAid Stand Mixer,2,442.0,15.0,751.4,28.6,214.9
ORD-002732,2025-05-10,CUST-00151,Priya Carter,19,Male,Latin America,Colombia,Electronics,iPad Pro 11-inch,2,1288.57,11.0,2293.65,17.7,405.98
ORD-002733,2025-05-10,CUST-00618,Charlotte Carter,18,Male,North America,USA,Sports & Outdoors,Peloton Bike+,3,2664.23,17.0,6633.93,20.7,1373.22
ORD-002734,2025-05-10,CUST-00020,Laila Khan,22,Female,Europe,Netherlands,Electronics,Sony WH-1000XM5 Headphones,1,374.84,8.0,344.85,8.9,30.69
ORD-002735,2025-05-10,CUST-01147,Ali Ahmed,42,Male,Middle East,Qatar,Electronics,iPad Pro 11-inch,1,1032.84,0.0,1032.84,17.4,179.71
ORD-002736,2025-05-10,CUST-00498,Patricia Miller,42,Female,North America,Mexico,Sports & Outdoors,Camping Sleeping Bag -10°C,3,148.34,0.0,445.02,23.0,102.35
ORD-002737,2025-05-10,CUST-00533,Mia Lopez,29,Female,Asia Pacific,India,Beauty & Personal Care,Bioderma Micellar Water 500ml,3,21.7,10.0,58.59,44.5,26.07
ORD-002738,2025-05-10,CUST-00204,Carlos Lee,37,Female,Asia Pacific,South Korea,Home & Kitchen,IKEA KALLAX Shelf Unit,3,202.44,13.0,528.37,31.3,165.38
ORD-002739,2025-05-11,CUST-01643,Ali Baker,28,Female,Middle East,UAE,Clothing,Converse Chuck Taylor All Star,2,86.53,4.0,166.14,44.5,73.93
ORD-002740,2025-05-11,CUST-01250,Rafael Jackson,32,Female,Latin America,Brazil,Sports & Outdoors,Yoga Mat Premium Non-Slip,1,36.08,24.0,27.42,27.4,7.51
ORD-002741,2025-05-11,CUST-00640,Michael Green,39,Male,Middle East,Saudi Arabia,Home & Kitchen,Instant Pot Duo 7-in-1,1,98.65,0.0,98.65,21.1,20.82
ORD-002742,2025-05-11,CUST-00796,Harry Brown,53,Female,Middle East,Saudi Arabia,Electronics,Sony PlayStation 5,1,611.05,6.0,574.39,19.8,113.73
ORD-002743,2025-05-11,CUST-00932,Thomas Thomas,47,Male,Middle East,Saudi Arabia,Electronics,Kindle Paperwhite,2,144.91,0.0,289.82,13.4,38.84
ORD-002744,2025-05-11,CUST-00745,Richard Allen,38,Male,North America,USA,Sports & Outdoors,Peloton Bike+,3,2841.98,0.0,8525.94,34.2,2915.87
ORD-002745,2025-05-11,CUST-01138,Lucas Roberts,31,Female,North America,Canada,Sports & Outdoors,Camping Sleeping Bag -10°C,1,124.12,5.0,117.91,18.9,22.28
ORD-002746,2025-05-11,CUST-01728,Richard Jones,30,Male,Middle East,UAE,Clothing,North Face Fleece Jacket,3,119.09,13.0,310.82,31.0,96.35
ORD-002747,2025-05-11,CUST-01223,Sofia Hall,50,Female,Asia Pacific,Singapore,Clothing,Timberland Boots,2,186.02,10.0,334.84,33.8,113.18
ORD-002748,2025-05-11,CUST-01455,Muhammad Martin,31,Male,Asia Pacific,India,Clothing,Puma Running Shorts,2,37.13,0.0,74.26,41.6,30.89
ORD-002749,2025-05-12,CUST-00880,Laila Dupont,18,Male,Latin America,Colombia,Sports & Outdoors,Peloton Bike+,2,2981.41,0.0,5962.82,36.2,2158.54
ORD-002750,2025-05-12,CUST-00521,Ahmed Green,32,Male,Latin America,Brazil,Beauty & Personal Care,Foreo LUNA Face Massager,3,172.13,13.0,449.26,42.8,192.28
ORD-002751,2025-05-12,CUST-01488,Riley Young,43,Male,Asia Pacific,Japan,Beauty & Personal Care,Neutrogena SPF 50 Sunscreen,4,20.25,19.0,65.61,53.3,34.97
ORD-002752,2025-05-12,CUST-00995,Susan Miller,33,Male,North America,Mexico,Electronics,Kindle Paperwhite,1,161.02,5.0,152.97,8.2,12.54
ORD-002753,2025-05-12,CUST-00646,Riley Johnson,57,Female,Latin America,Argentina,Beauty & Personal Care,Moroccanoil Hair Oil,2,30.41,19.0,49.26,41.6,20.49
ORD-002754,2025-05-12,CUST-01595,Patricia Walker,31,Female,Europe,Spain,Clothing,H&M Cotton T-Shirt Pack,4,30.38,0.0,121.52,50.3,61.12
ORD-002755,2025-05-12,CUST-01685,Ahmed Thomas,43,Female,Europe,Germany,Electronics,Sony WH-1000XM5 Headphones,1,322.0,0.0,322.0,13.1,42.18
ORD-002756,2025-05-12,CUST-00946,Wei Hall,66,Female,North America,Canada,Sports & Outdoors,Yoga Mat Premium Non-Slip,1,62.22,6.0,58.49,18.9,11.05
ORD-002757,2025-05-12,CUST-00421,Hana Thompson,37,Female,Asia Pacific,Australia,Clothing,Levi's 501 Jeans,4,85.46,13.0,297.4,50.4,149.89
ORD-002758,2025-05-13,CUST-01569,James Young,32,Female,Asia Pacific,India,Electronics,Sony PlayStation 5,2,634.79,14.0,1091.84,9.5,103.72
ORD-002759,2025-05-13,CUST-01468,Susan Torres,35,Female,North America,Canada,Beauty & Personal Care,CeraVe Moisturizing Cream,5,24.71,12.0,108.72,50.6,55.01
ORD-002760,2025-05-13,CUST-01354,Barbara Thompson,34,Male,Europe,UK,Electronics,iPad Pro 11-inch,2,1131.47,0.0,2262.94,12.7,287.39
ORD-002761,2025-05-13,CUST-01046,Charlotte Walker,35,Female,Europe,Germany,Home & Kitchen,French Press Coffee Maker,1,40.3,0.0,40.3,26.4,10.64
ORD-002762,2025-05-13,CUST-00204,Carlos Lee,37,Female,Asia Pacific,South Korea,Home & Kitchen,French Press Coffee Maker,3,37.88,0.0,113.64,29.6,33.64
ORD-002763,2025-05-13,CUST-01245,Aiden Hill,37,Female,Latin America,Colombia,Clothing,North Face Fleece Jacket,2,138.23,0.0,276.46,53.2,147.08
ORD-002764,2025-05-13,CUST-00115,Emma White,40,Female,North America,Canada,Electronics,Sony PlayStation 5,2,682.53,0.0,1365.06,16.9,230.7
ORD-002765,2025-05-13,CUST-01428,Robert Patel,31,Female,Latin America,Argentina,Clothing,H&M Cotton T-Shirt Pack,3,31.04,0.0,93.12,46.7,43.49
ORD-002766,2025-05-13,CUST-00213,Barbara Santos,38,Male,North America,Canada,Home & Kitchen,Dyson V15 Vacuum,3,740.12,0.0,2220.36,22.2,492.92
ORD-002767,2025-05-13,CUST-00901,Ava Wilson,44,Female,North America,USA,Beauty & Personal Care,CeraVe Moisturizing Cream,4,24.12,20.0,77.18,46.3,35.73
ORD-002768,2025-05-13,CUST-01435,Noah Green,46,Male,North America,Mexico,Electronics,USB-C Hub 7-in-1,2,88.14,0.0,176.28,18.1,31.91
ORD-002769,2025-05-14,CUST-01063,Priya Walker,50,Male,Latin America,Colombia,Clothing,Nike Air Max 270,2,119.82,10.0,215.68,49.7,107.19
ORD-002770,2025-05-14,CUST-01725,Richard Adams,55,Female,North America,Mexico,Sports & Outdoors,Spalding NBA Basketball,1,36.08,0.0,36.08,18.8,6.78
ORD-002771,2025-05-14,CUST-00853,Ravi Flores,18,Female,Latin America,Brazil,Electronics,"LG OLED 55"" TV",2,1654.32,14.0,2845.43,19.1,543.48
ORD-002772,2025-05-14,CUST-00338,Olivia Flores,18,Female,Europe,Netherlands,Home & Kitchen,Smart Thermostat Google Nest,3,179.04,0.0,537.12,22.3,119.78
ORD-002773,2025-05-14,CUST-00816,Layla Miller,41,Male,Asia Pacific,Singapore,Clothing,Puma Running Shorts,3,39.09,26.0,86.78,32.5,28.2
ORD-002774,2025-05-14,CUST-01055,Joseph Hill,46,Male,Latin America,Colombia,Sports & Outdoors,Foam Roller Set,1,42.84,17.0,35.56,37.7,13.41
ORD-002775,2025-05-14,CUST-01494,Ana Roberts,39,Female,North America,Canada,Clothing,Calvin Klein Underwear Set,2,40.82,0.0,81.64,42.3,34.53
ORD-002776,2025-05-14,CUST-01216,Riley Thomas,25,Male,Europe,France,Electronics,Apple MacBook Air M2,2,1380.5,16.0,2319.24,9.6,222.65
ORD-002777,2025-05-14,CUST-00586,Priya Santos,27,Female,Asia Pacific,Australia,Home & Kitchen,Philips Hue Smart Bulb Set,3,100.24,13.0,261.63,26.4,69.07
ORD-002778,2025-05-14,CUST-01563,Charlotte Hill,38,Male,Middle East,UAE,Clothing,Calvin Klein Underwear Set,3,40.94,29.0,87.2,53.4,46.56
ORD-002779,2025-05-14,CUST-00308,Charles Garcia,44,Male,Latin America,Brazil,Home & Kitchen,KitchenAid Stand Mixer,3,428.55,11.0,1144.23,23.1,264.32
ORD-002780,2025-05-14,CUST-00518,Sophia Hall,41,Male,Middle East,Saudi Arabia,Sports & Outdoors,Resistance Bands Set,1,38.87,8.0,35.76,19.2,6.87
ORD-002781,2025-05-14,CUST-00924,Richard Singh,18,Male,Middle East,Saudi Arabia,Sports & Outdoors,Resistance Bands Set,3,40.22,6.0,113.42,32.9,37.32
ORD-002782,2025-05-15,CUST-01313,Emma King,31,Male,Europe,Netherlands,Home & Kitchen,Smart Thermostat Google Nest,3,193.42,5.0,551.25,39.6,218.29
ORD-002783,2025-05-15,CUST-00385,Ravi Anderson,37,Female,Asia Pacific,India,Beauty & Personal Care,Olaplex No.3 Hair Perfector,2,46.87,20.0,74.99,58.4,43.79
ORD-002784,2025-05-15,CUST-00925,Oliver Ahmed,45,Male,Asia Pacific,Australia,Sports & Outdoors,Garmin GPS Running Watch,1,454.83,0.0,454.83,27.9,126.9
ORD-002785,2025-05-15,CUST-01358,Carlos Davis,23,Female,Middle East,Saudi Arabia,Sports & Outdoors,Speedo Swim Goggles,3,36.35,0.0,109.05,29.1,31.73
ORD-002786,2025-05-15,CUST-01520,Susan Lopez,42,Female,North America,USA,Clothing,Tommy Hilfiger Polo Shirt,4,63.75,4.0,244.8,35.6,87.15
ORD-002787,2025-05-15,CUST-00759,Ahmed Wilson,35,Male,North America,USA,Electronics,iPhone 15 Pro,1,1400.97,8.0,1288.89,11.8,152.09
ORD-002788,2025-05-15,CUST-01544,William Lee,29,Female,Asia Pacific,South Korea,Sports & Outdoors,Hydro Flask 32oz Water Bottle,1,48.62,15.0,41.33,18.1,7.48
ORD-002789,2025-05-16,CUST-01542,Ahmed Jackson,35,Female,North America,USA,Sports & Outdoors,Peloton Bike+,1,2978.92,0.0,2978.92,19.2,571.95
ORD-002790,2025-05-16,CUST-01498,Robert Martin,18,Female,Latin America,Brazil,Sports & Outdoors,Speedo Swim Goggles,3,24.62,6.0,69.43,18.2,12.64
ORD-002791,2025-05-16,CUST-01155,Mia Scott,40,Male,Europe,Germany,Electronics,USB-C Hub 7-in-1,1,91.33,0.0,91.33,15.9,14.52
ORD-002792,2025-05-16,CUST-00939,Sarah Lee,23,Female,North America,Mexico,Home & Kitchen,Smart Thermostat Google Nest,2,205.77,19.0,333.35,25.3,84.34
ORD-002793,2025-05-16,CUST-01137,Carlos Lee,25,Male,Europe,UK,Electronics,GoPro Hero 12,2,518.01,8.0,953.14,19.0,181.1
ORD-002794,2025-05-16,CUST-01442,Hana Williams,28,Male,Asia Pacific,South Korea,Beauty & Personal Care,Fenty Beauty Foundation,1,49.2,14.0,42.31,48.6,20.56
ORD-002795,2025-05-16,CUST-00947,Susan Santos,37,Female,Latin America,Argentina,Sports & Outdoors,Fitbit Charge 6,3,217.35,7.0,606.41,35.7,216.49
ORD-002796,2025-05-16,CUST-00672,Riley Anderson,31,Male,Europe,Netherlands,Beauty & Personal Care,Foreo LUNA Face Massager,5,165.9,20.0,663.6,38.0,252.17
ORD-002797,2025-05-16,CUST-00510,Sofia Scott,37,Male,Latin America,Brazil,Electronics,Apple Watch Series 9,1,516.36,0.0,516.36,14.3,73.84
ORD-002798,2025-05-17,CUST-01170,Sofia Kim,37,Female,North America,Canada,Electronics,Sony PlayStation 5,2,628.24,13.0,1093.14,15.0,163.97
ORD-002799,2025-05-17,CUST-00020,Laila Khan,22,Female,Europe,Netherlands,Home & Kitchen,Dyson V15 Vacuum,3,723.75,2.0,2127.82,34.6,736.23
ORD-002800,2025-05-17,CUST-01664,Mia Scott,32,Male,Middle East,UAE,Home & Kitchen,Bamboo Cutting Board Set,2,56.06,13.0,97.54,33.5,32.68
ORD-002801,2025-05-17,CUST-01486,Liam Green,51,Female,Europe,Spain,Home & Kitchen,French Press Coffee Maker,2,40.64,18.0,66.65,25.9,17.26
ORD-002802,2025-05-17,CUST-01137,Carlos Lee,25,Male,Europe,UK,Home & Kitchen,Philips Hue Smart Bulb Set,2,76.07,6.0,143.01,38.2,54.63
ORD-002803,2025-05-17,CUST-00714,Lucas Lopez,22,Male,Latin America,Argentina,Clothing,Calvin Klein Underwear Set,1,46.48,0.0,46.48,41.6,19.34
ORD-002804,2025-05-17,CUST-00752,James Hall,44,Female,Europe,Netherlands,Electronics,USB-C Hub 7-in-1,1,63.04,4.0,60.52,18.8,11.38
ORD-002805,2025-05-18,CUST-01257,Laila Khan,29,Male,Latin America,Argentina,Home & Kitchen,Ninja Air Fryer XL,1,141.27,14.0,121.49,28.7,34.87
ORD-002806,2025-05-18,CUST-01455,Muhammad Martin,31,Male,Asia Pacific,India,Home & Kitchen,Philips Hue Smart Bulb Set,2,95.84,0.0,191.68,36.4,69.77
ORD-002807,2025-05-18,CUST-00142,Richard White,27,Male,Asia Pacific,Japan,Beauty & Personal Care,Oral-B Electric Toothbrush Pro,3,89.79,0.0,269.37,59.3,159.74
ORD-002808,2025-05-18,CUST-01218,Sarah Singh,18,Female,Middle East,Saudi Arabia,Beauty & Personal Care,Olaplex No.3 Hair Perfector,1,34.92,10.0,31.43,46.0,14.46
ORD-002809,2025-05-18,CUST-00005,Zara Young,53,Female,Middle East,UAE,Home & Kitchen,KitchenAid Stand Mixer,1,506.49,20.0,405.19,35.5,143.84
